,Strategy,沪深300,中证500
2016-08-31,89.21130061188103,-8.615775574131948,18.777733206301555
2016-09-01,87.81824587492828,-9.335718038050373,17.804226938922298
2016-09-02,88.53631532696578,-8.991440711500985,17.35154237101343
2016-09-05,88.93843422010681,-8.838593331779055,17.994682313162404
2016-09-06,90.2022364556928,-8.208475477826557,19.86249997000194
2016-09-07,90.0873453433668,-8.258152249281284,19.88729221266981
2016-09-08,90.00117700912232,-8.29256075930493,20.32421164637291
2016-09-09,88.85226588586227,-8.883519367212955,19.45786767883505
2016-09-12,85.87945835442704,-10.405951766024337,16.14576804909419
2016-09-13,85.87945835442704,-10.468315474135814,16.669949531264166
2016-09-14,85.87945835442704,-11.061553336897761,15.89695952587929
2016-09-19,85.87945835442704,-10.391672097060018,17.115766851017817
2016-09-20,85.87945835442704,-10.548775916569397,17.076095570680327
2016-09-21,85.87945835442704,-10.295229409747142,17.10788428391493
2016-09-22,85.87945835442704,-9.622849227840632,17.881021972055848
2016-09-23,85.87945835442704,-10.047230005099495,17.60315686659281
2016-09-26,85.87945835442704,-11.568097132505168,15.220517122246441
2016-09-27,85.87945835442704,-11.005945010642474,16.05850600062728
2016-09-28,85.87945835442704,-11.27684680743675,15.954648102451968
2016-09-29,85.87945835442704,-10.906207015107066,16.27785181401499
2016-09-30,85.87945835442704,-10.66185991040607,16.8186291458934
2016-10-10,85.87945835442704,-9.54738666954457,19.02663403123897
2016-10-11,86.95963905171621,-9.198962746815162,19.74164009453912
2016-10-12,86.85162098198731,-9.378749271256314,19.67355834401111
2016-10-13,86.93017957815375,-9.306362333967954,19.71221430540093
2016-10-14,86.93017957815375,-9.218432526229972,19.429032620720967
2016-10-17,86.93017957815375,-9.986486490197425,18.388921430373955
2016-10-18,86.93017957815375,-8.793200461013623,20.163588188850067
2016-10-19,86.52908384010142,-8.933031373256545,19.90468185719188
2016-10-20,86.62691206889467,-8.868141262174456,19.959693683811594
2016-10-21,85.96168011310051,-8.617258462832092,19.535899555050314
2016-10-24,87.8301992830517,-7.523271054754022,20.720795227336385
2016-10-25,88.49543123884585,-7.526648745682123,21.16175747648568
2016-10-26,87.54649741955127,-7.874166458650334,20.553230680280315
2016-10-27,87.1747501501369,-8.124197970035212,20.31269239140288
2016-10-28,85.43340767761696,-8.277127732462711,19.17691969583998
2016-10-31,85.31601380306503,-8.382797282798693,19.109927105637663
2016-11-01,86.91061393239512,-7.757402703965162,20.138999009971727
2016-11-02,85.40405920897896,-8.463147881624847,19.163905152965185
2016-11-03,86.2258163308423,-7.591731083077195,19.69192638679185
2016-11-04,85.61928131232413,-7.891329522309373,19.30167470399299
2016-11-07,85.77580647839333,-7.824956522527141,19.41659034852577
2016-11-08,86.76387158920524,-7.426059462189228,20.05090624600218
2016-11-09,85.34536227170301,-7.922085732386381,19.13514393622911
2016-11-10,87.29945148911688,-6.890736641438338,20.674625905733734
2016-11-11,88.68127172143092,-6.1600295039929565,21.540803730171064
2016-11-14,89.35124516740139,-5.8022963355348764,22.11530811145691
2016-11-15,89.32332960715264,-5.812676556435868,22.585197720442828
2016-11-16,89.30937182702824,-5.820310687151403,22.653980964061954
2016-11-17,89.67227411026224,-5.629649645575879,22.511504025185822
2016-11-18,88.66731394130653,-6.153603652959014,21.881212482811115
2016-11-21,89.8955985922524,-5.503988558689859,22.051287636719618
2016-11-22,91.33324994506401,-4.755596600450197,22.96889598094302
2016-11-23,91.71011000842238,-4.580807960146552,22.41373804069657
2016-11-24,92.44987235501479,-4.196053264263683,22.263747741607602
2016-11-25,94.1527215301897,-3.3019812216861046,22.81329373712507
2016-11-28,94.8924838767821,-2.923487611426043,23.145321493360647
2016-11-29,96.39992413021561,-2.1282473546226774,22.222138125097267
2016-11-30,95.03206167802591,-2.843301778011011,21.572020172726067
2016-12-01,96.46971303083753,-2.100896296375631,22.289906049768724
2016-12-02,94.54353937367246,-3.0917130961864836,20.37942653678215
2016-12-05,91.38908106556153,-4.72695487981599,19.73410827398179
2016-12-06,90.85868542083493,-5.008538967431655,19.82404707240166
2016-12-07,91.72406778854678,-4.552852762058708,21.06338230062783
2016-12-08,91.43095440593468,-4.70674365605111,20.498661901928685
2016-12-09,92.64528127675618,-4.0598471910655505,20.249114964933657
2016-12-12,88.17879163695308,-6.380870076706539,15.360132707724578
2016-12-13,88.17879163695308,-6.494668053991437,15.897347193113854
2016-12-14,88.17879163695308,-7.211122983374345,15.183282607383358
2016-12-15,88.17879163695308,-8.268669774691537,15.938310697566584
2016-12-16,88.17879163695308,-8.114971107012119,16.64211133175326
2016-12-19,88.17879163695308,-8.583124561826985,16.68289023276095
2016-12-20,88.17879163695308,-9.130118265866026,16.3119480703125
2016-12-21,88.17879163695308,-8.32079056641131,17.17897507059697
2016-12-22,88.17879163695308,-8.399438589322491,17.07157278627703
2016-12-23,88.17879163695308,-9.170348487082803,15.967810328082786
2016-12-26,88.17879163695308,-8.763872217833063,16.203327403255336
2016-12-27,88.17879163695308,-8.929077003389498,16.094503672408646
2016-12-28,88.17879163695308,-9.327150236671784,15.750772057757985
2016-12-29,88.17879163695308,-9.440398995919592,15.425279263476563
2016-12-30,88.17879163695308,-9.102190528680028,15.62867533921345
2017-01-03,88.17879163695308,-8.219432377666497,16.683444043096042
2017-01-04,88.17879163695308,-7.5031147527928495,18.047792724298265
2017-01-05,88.17879163695308,-7.517476804462725,18.13298721418079
2017-01-06,88.17879163695308,-8.07004507157822,17.622226402464683
2017-01-09,88.17879163695308,-7.624244790872884,18.43080795205185
2017-01-10,88.17879163695308,-7.778849668313496,18.03411360902135
2017-01-11,86.37266054520458,-8.431760070805197,16.890218361877025
2017-01-12,84.63676788480184,-8.89505294599183,15.798990477600492
2017-01-13,82.34900183525372,-8.83222240254882,14.35550229951282
2017-01-16,82.34900183525372,-8.845019182812997,11.338786642168563
2017-01-17,82.34900183525372,-8.655264350998655,12.277015191202091
2017-01-18,82.34900183525372,-8.298025478773969,12.028317430054217
2017-01-19,81.82445512293428,-8.574721525859518,11.568322565722063
2017-01-20,81.82445512293428,-7.871722438385289,13.014192128250656
2017-01-23,82.27668658352044,-7.619301828539072,13.940329151634574
2017-01-24,82.29039056717455,-7.6091412948529245,13.812897393528583
2017-01-25,82.87966186430197,-7.294631585913771,14.076954161303174
2017-01-26,83.48263714508344,-6.963535492254525,14.891756846987931
2017-02-03,82.27668658352044,-7.608015397876887,14.585056683410812
2017-02-06,82.70151007679831,-7.3687485600189655,15.547855950978194
2017-02-07,82.3177985344828,-7.57525454196452,15.48656760722737
2017-02-08,83.20855747200095,-7.091860286620421,16.145048095658552
2017-02-09,83.86634868739894,-6.734758718904997,16.875708531097462
2017-02-10,84.72969965760886,-6.262568511517516,16.98519683434629
2017-02-13,85.8945382682095,-5.636789480058032,17.585970285860288
2017-02-14,85.85342631724714,-5.649723564831484,17.682573268645832
2017-02-15,85.1408191672326,-6.036675132862707,16.51606409948501
2017-02-16,86.1000980230214,-5.50887659921995,17.39553337196469
2017-02-17,85.11341119992439,-6.044117037265272,16.432383357851755
2017-02-20,87.63494419228343,-4.672417528733032,17.870444194655473
2017-02-21,88.21051150575666,-4.358539420536534,18.7819421648483
2017-02-22,88.56681508076393,-4.168125527077688,19.516423891599388
2017-02-23,87.71716809420816,-4.619417988153924,19.512141091674636
2017-02-24,87.75828004517058,-4.6048911710729135,19.5522369599357
2017-02-27,86.34676972879562,-5.363608428409846,18.593942016427125
2017-02-28,86.67566533649466,-5.182723467894504,19.087128580176145
2017-03-01,86.96344899323128,-5.028173512257587,19.394825602356427
2017-03-02,85.7849063989765,-5.669165883344445,18.785412709614913
2017-03-03,85.41489884031515,-5.867790586457774,19.121630964052727
2017-03-06,86.36047371244977,-5.356441133025833,20.31202781900076
2017-03-07,86.74418525476527,-5.1512258134674385,20.420260818823348
2017-03-08,86.48380956533688,-5.294736486558848,19.938464287632854
2017-03-09,85.37378688935274,-5.893027155262022,18.87321010807239
2017-03-10,85.42860282396923,-5.8669942203039955,19.030750688063197
2017-03-13,86.94974500957716,-5.037510218888108,20.138002151368546
2017-03-14,86.86752110765238,-5.0760927859936205,19.87195166638762
2017-03-15,87.22382468265968,-4.885212057203266,19.73492052913993
2017-03-16,88.12828760383195,-4.3946779673770004,20.792310601942
2017-03-17,86.3193617614874,-5.375087085385015,19.68295465936327
2017-03-20,86.49751354899101,-5.270515971123222,19.961613559639936
2017-03-21,86.98657190517966,-4.810985239490642,20.286589464275263
2017-03-22,86.52685705036231,-5.258515557012814,19.988399519514164
2017-03-23,86.88876023394195,-4.930961919692792,20.217215489632025
2017-03-24,87.91578278193818,-4.172436888668843,20.852768230190158
2017-03-27,87.03547774079854,-4.489912375008271,20.288195514247054
2017-03-28,86.54641938460986,-4.715915597270495,19.96805621987156
2017-03-29,86.02801752704987,-4.842675120230692,19.633056348170953
2017-03-30,83.04476155429892,-5.6235258644623345,17.698412244229633
2017-03-31,84.056878711227,-5.093887450395316,18.176609008241993
2017-04-05,86.44547520157725,-3.7799382184630113,20.730025399588012
2017-04-06,86.95828122775414,-3.501100221032803,21.093435741479126
2017-04-07,87.14720976371406,-3.4072937802979553,21.445548352534242
2017-04-10,86.51294967870581,-3.745721934752349,21.22066443579557
2017-04-11,87.12021997286264,-3.4110010020483137,22.376688129278538
2017-04-12,86.7153731100914,-3.6276400567781693,21.404012577401915
2017-04-13,86.97177612317986,-3.486848012970343,22.12817497157568
2017-04-14,85.56830699890625,-4.257455840810257,20.512119493071566
2017-04-17,85.23093461326357,-4.4376542787792355,19.19102339904047
2017-04-18,85.23093461326357,-4.909954329774132,18.482386154593947
2017-04-19,84.39039315487068,-5.373137361353338,17.235112978231378
2017-04-20,84.39039315487068,-4.942770107490219,17.182076408473527
2017-04-21,84.39039315487068,-4.798902442674691,16.31331413580575
2017-04-24,82.62427913108709,-5.774533363760017,13.318898574621423
2017-04-25,82.62427913108709,-5.5077507022439125,13.724232358879442
2017-04-26,82.62427913108709,-5.392167766338486,14.01843486922785
2017-04-27,82.62427913108709,-5.349960360188183,14.312065108896654
2017-04-28,82.62427913108709,-5.541280463408212,14.673112526691357
2017-05-02,82.62427913108709,-5.903105306242603,14.7516243718637
2017-05-03,82.62427913108709,-6.272426975283267,14.407560471011998
2017-05-04,82.62427913108709,-6.51249017929498,14.016718057189049
2017-05-05,82.62427913108709,-7.112126432189009,12.417627635283404
2017-05-08,82.62427913108709,-7.76396585950838,10.310508532648134
2017-05-09,82.62427913108709,-7.936447784056256,10.9836096139259
2017-05-10,82.62427913108709,-8.343720419459787,8.654652551394994
2017-05-11,82.62427913108709,-7.823473633826998,8.410939083262988
2017-05-12,82.62427913108709,-7.034439540842744,8.247454272342148
2017-05-15,82.62427913108709,-6.655067181723346,8.796169552356949
2017-05-16,82.62427913108709,-5.846206317600166,11.034061735453305
2017-05-17,82.62427913108709,-6.359258346947083,11.27249554505736
2017-05-18,82.62427913108709,-6.684752416628024,10.324538394470613
2017-05-19,82.62427913108709,-6.527236683590821,10.300133819037304
2017-05-22,82.62427913108709,-6.324300618886348,8.709498234914163
2017-05-23,82.62427913108709,-5.968544635361793,6.421578518213995
2017-05-24,82.62427913108709,-5.969286079711864,7.056134400168949
2017-05-25,82.62427913108709,-4.280687763779133,8.00778361965636
2017-05-26,82.38558925130495,-4.424116054164987,7.751794022429692
2017-05-31,82.98231395076029,-4.082255286978786,7.514966262797411
2017-06-01,83.22100383054241,-3.9489600693772315,5.4085486532532565
2017-06-02,82.67732132659424,-4.25737345810469,6.5626524709078815
2017-06-05,81.85516729623353,-4.7449143096288084,7.361708482731361
2017-06-06,83.04861669514423,-4.082337669684353,7.836527003699644
2017-06-07,85.09074122216916,-2.956715302669943,9.931628422063296
2017-06-08,86.44331720760125,-2.212332636101038,10.004768306985191
2017-06-09,87.26547123796195,-1.7951466151280486,10.194854474335239
2017-06-12,87.18590794470124,-1.8440544813308444,8.968736852773395
2017-06-13,87.61024550875838,-1.6277174965213996,10.393893908769343
2017-06-14,85.64768427499413,-2.9175285957236343,10.142371714912466
2017-06-15,85.35595219970486,-3.096189223188761,11.152780210953745
2017-06-16,85.07748067329237,-3.37164952969087,11.002033037740144
2017-06-19,86.81461257615126,-2.4131542113627225,11.8218938578188
2017-06-20,86.46983830535481,-2.6100763385610657,11.997137908188227
2017-06-21,88.52522338125655,-1.471519886773216,12.205518276940984
2017-06-22,88.65782887002442,-1.4059707140466102,10.620568478924843
2017-06-23,90.26235528411543,-0.5123655068005648,10.9524485524044
2017-06-26,92.47686694653858,0.7290869442359629,12.822979879885931
2017-06-27,92.80838066845821,0.9109879581199272,12.851131905253393
2017-06-28,91.40276248751897,0.1270066710768875,12.353551779512607
2017-06-29,92.58295133755284,0.7492981680008561,12.92179810401187
2017-06-30,92.52990914204571,0.6935525372362925,13.312455914389782
2017-07-03,91.7210156605618,0.25552369175576595,14.036839832697602
2017-07-04,90.23583418636187,-0.5919746612766476,13.47300553053461
2017-07-05,92.3840431044011,0.4980858378362325,14.342709280772059
2017-07-06,92.49012749541535,0.509537033909541,14.484650869657607
2017-07-07,92.47686694653858,0.3951074558819994,14.934289480723441
2017-07-10,92.49012749541535,0.33351265302244243,14.575161938757065
2017-07-11,93.53771085668139,0.8036982145745393,13.143340698395443
2017-07-12,93.00728890161,0.4745793058488068,13.217145155719473
2017-07-13,94.53225202244028,1.2461482652536358,13.529881851949149
2017-07-14,95.5135326393224,1.6903008918477063,13.138633310547112
2017-07-17,93.57749250331173,0.6045792152278285,8.481457599265426
2017-07-18,93.81618238309389,0.7040700626465463,9.62553744985479
2017-07-19,96.94567191801522,2.422188848072833,11.857836148566644
2017-07-20,97.84738924163662,2.9202746859090656,12.594865402859185
2017-07-21,96.94567191801522,2.390636271842059,13.090064144159053
2017-07-24,97.68826265511517,2.799007343319756,13.847307475682648
2017-07-25,96.5213343539581,2.14244464088143,13.597539014553583
2017-07-26,95.83178581236524,1.753296200701839,13.47023647885913
2017-07-27,96.18982063203845,1.9401950987233094,14.15913961503168
2017-07-28,96.68046094047952,2.2064834640060322,14.739588227247578
2017-07-31,97.46283332420985,2.6453635974440455,16.26324968151291
2017-08-01,99.08062028717767,3.5380900558307564,16.051620292127573
2017-08-02,98.66954327199728,3.2763876611577265,15.411526306821639
2017-08-03,97.03849576015273,2.3694639165122635,15.598068088027043
2017-08-04,96.05721514327058,1.8134630366649724,14.917767472393015
2017-08-07,96.99871411352237,2.3411242657984546,16.363304748720562
2017-08-08,97.31696728656523,2.489907432045934,16.368769010693534
2017-08-09,97.26392509105806,2.457833098679919,17.038990278228777
2017-08-10,96.50807380508131,2.0425144190330387,16.1011124757408
2017-08-11,93.1531549392546,0.1595203788725636,13.737689950022306
2017-08-14,97.2501500929282,1.4593272463498235,16.164320695319947
2017-08-15,97.92944462617979,1.771640083140623,16.572645055387504
2017-08-16,98.07804030532854,1.6443313421433372,16.647187926491647
2017-08-17,99.56399709681641,2.1896224702673917,17.519180759447494
2017-08-18,98.98022835730332,2.2829071538669976,17.181744122272466
2017-08-21,100.7421485529246,2.7310690721318247,18.215984923067435
2017-08-22,99.86118845511395,3.041487106694655,17.702805806221395
2017-08-23,98.20540803031322,3.1455639247230778,16.72071547864812
2017-08-24,96.82559100964595,2.5567198062578402,15.904934394704693
2017-08-25,98.96961438022124,4.234828057682166,17.15913020025597
2017-08-28,101.42144308617618,5.524309626062143,18.6000339301132
2017-08-29,100.88013025499133,5.299844214303769,18.29676739061369
2017-08-30,102.31301716106888,5.293335980564272,19.133150219022756
2017-08-31,102.85432999225375,4.958093290724995,19.44627458248701
2017-09-01,104.61625018787504,5.190028067787781,20.48151224188516
2017-09-04,105.77317368981916,5.6040835459493605,21.186254353641505
2017-09-05,106.02790913978848,5.917961654145858,21.31878116683039
2017-09-06,107.12114877924024,5.709341182757516,21.96965599332622
2017-09-07,105.6139640335883,5.1717116462508566,21.073941617683676
2017-09-08,106.0491370939526,5.065108425251833,21.361664547111445
2017-09-11,108.43728193741518,5.055661875013897,22.754405238159684
2017-09-12,108.28868625826641,5.393128897903388,22.650731943429392
2017-09-13,109.53052157686696,5.521426231367436,23.395939130336867
2017-09-14,109.14841840191293,5.174018362006628,23.17081522911965
2017-09-15,107.57754979376864,5.2108434313934575,22.245195095381828
2017-09-18,109.09534851650265,5.536145274761417,23.12041848862575
2017-09-19,108.03395080829705,5.233361370914121,22.503215330503867
2017-09-20,109.79587100391835,5.516730417150316,23.54533869840172
2017-09-21,107.2803584354711,5.389915972386411,22.060628571038272
2017-09-22,106.00668118562437,5.387526873925074,21.32155021850587
2017-09-25,103.42748475468477,4.839983951848956,19.804756012395757
2017-09-26,104.32967280665952,4.922092048393792,20.374682228244804
2017-09-27,106.32510049808604,4.933598166270808,21.52703231317163
2017-09-28,105.85808550647559,4.970340852952083,21.24368448539114
2017-09-29,106.95132514592736,5.353777425545944,21.89841752388815
2017-10-09,109.29701408106172,6.608905405705983,23.285029380561298
2017-10-10,110.14613224762617,6.819146070303744,23.785489320044594
2017-10-11,108.92552488318975,7.1712772147835215,23.065314360283534
2017-10-12,108.66017545613836,7.453218294123279,22.92918777991652
2017-10-13,110.29472792677498,7.674223632247997,23.86551491346621
2017-10-16,107.45018206878397,7.466756518737527,22.19280463768159
2017-10-17,107.43685407764563,7.456376297836549,22.077187500057693
2017-10-18,108.98290104969695,8.310245580099183,21.163289685079445
2017-10-19,108.34315747505501,7.955642954452514,20.0180652931309
2017-10-20,108.12990961684105,7.834897368998446,21.310750916971465
2017-10-23,108.32982948391664,7.943258087716151,22.073883098391608
2017-10-24,109.75592453572261,8.728557498048211,21.893728596384324
2017-10-25,110.62224395971688,9.21060616920144,22.722376540446522
2017-10-26,111.44857941029602,9.667171123433723,23.16608938092681
2017-10-27,112.86134647096362,10.44684104888562,22.40696309426387
2017-10-30,112.2349308874601,10.110554844775875,20.209351382873646
2017-10-31,112.08832298493795,10.028062295605071,21.103644311989424
2017-11-01,111.58185932167979,9.750844491384271,20.969788353996304
2017-11-02,111.60851530395654,9.764904473133761,19.713949577784238
2017-11-03,111.38193945460418,9.643060451605512,18.644246455198505
2017-11-06,112.78137852413343,10.417238196686512,20.197056793434477
2017-11-07,114.43404942529173,11.333251499845804,20.95099572329199
2017-11-08,114.12750562910912,11.161868011372107,21.131039463232263
2017-11-09,115.51361670749998,11.927862407700468,22.047817091953004
2017-11-10,117.3128955111804,12.916784405283362,22.59913528054279
2017-11-13,118.09924698834443,13.360607501055188,23.15274255185096
2017-11-14,116.67315193653847,12.571875477991309,22.106188701272306
2017-11-15,115.39366478725462,11.866624596565018,20.68738200378548
2017-11-16,116.96636774158267,12.72733164338942,21.06862503846675
2017-11-17,117.7527192187467,13.16225740696041,17.443622569395664
2017-11-20,118.88559846550851,13.793391314281493,18.758534448018167
2017-11-21,122.57745201083794,15.821873212466915,19.18648215429267
2017-11-22,123.05725969181941,16.092775009261178,18.874299268398087
2017-11-23,116.79310385678382,12.655493924138147,15.829634649475912
2017-11-24,116.88639979475244,12.70511577378918,15.894559681093863
2017-11-27,114.16748960252423,11.215197082773471,14.353563963339969
2017-11-28,114.46070540756844,11.376557342070285,16.28746965350118
2017-11-29,114.38073746073825,11.319685814329695,16.63924997835526
2017-11-30,112.02168302924609,10.011091458259017,15.62490942893479
2017-12-01,111.64849927737167,9.792420296791928,16.603049242784365
2017-12-04,112.68808258616481,10.361437644118238,15.923948549543043
2017-12-05,112.68808258616481,10.946711845342396,13.215668328159214
2017-12-06,112.68808258616481,10.27806634608809,13.952069930738634
2017-12-07,112.68808258616481,9.048779074573096,13.262889889398547
2017-12-08,112.68808258616481,9.936397805214872,14.512156782967457
2017-12-11,112.68808258616481,11.752112635831907,16.044771504316863
2017-12-12,112.68808258616481,10.283421221949716,15.067222421491392
2017-12-13,112.68808258616481,11.219178913542368,15.883723458870444
2017-12-14,112.68808258616481,10.561737462244684,16.00628168602757
2017-12-15,112.68808258616481,9.317868451844971,15.114277839630196
2017-12-18,112.68808258616481,9.439685012471369,14.453914396059686
2017-12-19,112.68808258616481,10.813773619464946,15.400062432885115
2017-12-20,112.68808258616481,10.680862854489346,14.442358220400644
2017-12-21,112.68808258616481,11.706774686870196,15.1648222628801
2017-12-22,112.68808258616481,11.342917737298572,15.245789333871393
2017-12-25,112.68808258616481,10.984333280883005,14.188122355901788
2017-12-26,112.68808258616481,11.316115897088613,14.826056480900839
2017-12-27,112.68808258616481,9.602143707842357,13.958512590970276
2017-12-28,112.68808258616481,10.362536080192417,14.532961591222636
2017-12-29,113.27646835377192,10.690886083666218,15.392290627849237
2018-01-02,116.11141796133356,12.24371770083049,16.89507343248138
2018-01-03,117.31493430416626,12.902532197220891,17.929351153965364
2018-01-04,118.18414055176768,13.380873646623765,18.46990696170974
2018-01-05,118.67891949271005,13.653807550155271,18.464701144559818
2018-01-08,119.74871179745024,14.241717997957442,18.998721990350035
2018-01-09,121.21967621646809,15.041873756192759,18.990691740491126
2018-01-10,122.15574448311577,15.550339814929997,18.255840806849978
2018-01-11,122.03539284883249,15.489184386500112,18.62506615725961
2018-01-12,123.01157832690794,16.022337796004493,18.13463018484158
2018-01-15,123.02495073071718,16.02887349064584,15.439456808055064
2018-01-16,124.69650120687378,16.941509102877045,16.321067480497103
2018-01-17,124.16160505450368,16.657096542370383,15.699452300038933
2018-01-18,125.3383765897179,17.296935555579353,16.056493823076433
2018-01-19,126.0203691839898,17.680811502602886,15.790295655339467
2018-01-22,128.5744983115571,19.086864599355042,17.17958426196558
2018-01-23,130.84780695913005,20.350477998188126,17.315433937165057
2018-01-24,131.20886186197987,20.550201137375634,18.04096239683206
2018-01-25,129.97860071152863,19.869006005973834,17.82713622645084
2018-01-26,130.8210621515115,20.314421834053217,17.844027441671322
2018-01-29,126.8628306239727,18.1372940741296,16.48261395524511
2018-01-30,124.5761495725905,16.87639930458011,16.548314321332207
2018-01-31,125.56570745447526,17.420015317691053,14.257367108133508
2018-02-01,124.09474303545741,16.596160801155328,10.480399083111616
2018-02-02,125.32500418590865,17.291882749638127,10.851581230038605
2018-02-05,125.45872822400116,17.371903817642025,10.72926298736002
2018-02-06,119.25393285650793,13.932123790450254,5.302678577527084
2018-02-07,119.25393285650793,11.23030057879342,5.4331562924761085
2018-02-08,119.25393285650793,10.174428902489353,6.451188910797224
2018-02-09,119.25393285650793,5.467767629143812,2.5453123001090843
2018-02-12,119.25393285650793,6.825764147650669,5.207293977478748
2018-02-13,119.25393285650793,8.07600408728063,5.906073397960538
2018-02-14,119.25393285650793,8.936326681479066,6.236218199056787
2018-02-22,119.25393285650793,11.291703155340004,8.467944627089041
2018-02-23,119.25393285650793,11.79574800887866,8.873130728591041
2018-02-26,119.25393285650793,13.09547249365034,11.309951584054476
2018-02-27,119.25393285650793,11.463251409224826,10.956952876463191
2018-02-28,119.25393285650793,10.49281059858999,11.19915259634592
2018-03-01,119.25393285650793,11.191553246276772,12.427633142004177
2018-03-02,119.25393285650793,10.295641323274944,11.802030527133295
2018-03-05,119.25393285650793,10.340567358708855,11.945338181512078
2018-03-06,119.25393285650793,11.671514888889062,13.449450130948458
2018-03-07,119.25393285650793,10.850131853520242,12.358646834595504
2018-03-08,119.25393285650793,11.974573401754908,13.189860766543658
2018-03-09,121.99263781563971,12.833138498234666,14.582896823103942
2018-03-12,125.15547849853075,13.349430914000418,16.222212335682173
2018-03-13,123.72553520128498,12.349497094773888,15.45367127332258
2018-03-14,121.39884780237661,11.85769980346232,14.256924059865424
2018-03-15,120.99894840568923,12.484302661977445,14.086959668023932
2018-03-16,119.81136837916304,11.393006422281111,13.462907722091337
2018-03-19,120.02949532281072,11.882496997836896,13.601877195511843
2018-03-20,120.72023064436164,11.97742933554778,13.968591939069059
2018-03-21,119.12063305761214,11.520095476063567,13.147217370741126
2018-03-22,118.09058915705374,10.402409309685103,12.630752312573508
2018-03-23,106.80857890505521,7.233036783054201,6.8328196127130525
2018-03-26,106.80857890505521,6.545360878814761,8.97063826825723
2018-03-27,106.80857890505521,7.461868478207436,11.404025499643065
2018-03-28,104.70540142546118,5.524419469669571,10.269932695429986
2018-03-29,104.70540142546118,6.9340974054665265,11.405539247892339
2018-03-30,104.70540142546118,7.056243496915171,12.880170027157023
2018-04-02,104.93241046502362,6.738273714342361,13.013564476537551
2018-04-03,102.85527775302697,6.067156733921152,11.864297269142773
2018-04-04,102.85527775302697,5.8579870444957205,11.088556672426908
2018-04-09,102.85527775302697,5.804905121211045,11.235556395706356
2018-04-10,102.85527775302697,7.843684857591877,11.938766298868924
2018-04-11,102.85527775302697,8.15045059220807,12.36095437765841
2018-04-12,102.85527775302697,7.060033101371096,11.709710344272503
2018-04-13,102.85527775302697,6.305105448490065,11.263929945207849
2018-04-16,102.85527775302697,4.594813020092309,10.991067593105207
2018-04-17,102.85527775302697,2.941062588612895,8.747249639423323
2018-04-18,102.85527775302697,3.425500358227464,10.220385130783239
2018-04-19,102.85527775302697,4.676646507618607,10.849439830076228
2018-04-20,102.85527775302697,3.276442582961434,8.562240066811682
2018-04-23,102.85527775302697,3.4266811770071968,7.511569559408809
2018-04-24,102.85527775302697,5.545646746803062,9.971816592046881
2018-04-25,102.92455104081974,5.1395823910811345,10.012983160289135
2018-04-26,99.16070240408173,3.129252149021526,7.955651606779152
2018-04-27,99.16070240408173,3.1672031153843943,8.195765307733026
2018-05-02,99.16070240408173,3.3531134209391027,8.091279757844594
2018-05-03,99.16070240408173,4.15920073397498,9.111804522673637
2018-05-04,99.16070240408173,3.653865218049166,9.087603011029872
2018-05-07,99.16070240408173,5.29023289865471,11.115398013334655
2018-05-08,99.16070240408173,6.511940961257879,11.533967864601506
